image_name,Type_1,Type_2,Type_3
12685.jpg,0.09000,0.62820,0.28179
12686.jpg,0.25884,0.69040,0.05076
12687.jpg,0.10963,0.79065,0.09972
12688.jpg,0.53594,0.38622,0.07785
12689.jpg,0.08914,0.88272,0.02814
12690.jpg,0.16880,0.52730,0.30380
12691.jpg,0.71401,0.26912,0.01687
12692.jpg,0.28131,0.41532,0.30337
12693.jpg,0.19324,0.79763,0.00913
12694.jpg,0.16948,0.79535,0.03517
12695.jpg,0.18890,0.58155,0.22955
12696.jpg,0.01080,0.87260,0.11660
12697.jpg,0.02623,0.21246,0.76131
12698.jpg,0.07042,0.43853,0.49105
12699.jpg,0.06227,0.27920,0.65854
12700.jpg,0.15701,0.68653,0.15647
12701.jpg,0.09646,0.78084,0.12270
12702.jpg,0.06358,0.90358,0.03284
12703.jpg,0.23948,0.73022,0.03030
12704.jpg,0.02706,0.56413,0.40881
12705.jpg,0.64953,0.27928,0.07119
12706.jpg,0.01222,0.38512,0.60266
12707.jpg,0.49253,0.49501,0.01246
12708.jpg,0.02241,0.22410,0.75348
12709.jpg,0.13095,0.65056,0.21850
12710.jpg,0.15036,0.45546,0.39419
12711.jpg,0.05969,0.42900,0.51131
12712.jpg,0.10755,0.66455,0.22790
12713.jpg,0.68368,0.30324,0.01309
12714.jpg,0.32777,0.48574,0.18649
12715.jpg,0.48267,0.24569,0.27163
12716.jpg,0.18996,0.65726,0.15278
12717.jpg,0.04381,0.65034,0.30585
12718.jpg,0.15102,0.84583,0.00315
12719.jpg,0.06736,0.41151,0.52113
12720.jpg,0.03912,0.62620,0.33468
12721.jpg,0.23426,0.58874,0.17700
12722.jpg,0.15981,0.81852,0.02167
12723.jpg,0.06353,0.82698,0.10948
12724.jpg,0.13178,0.63189,0.23633
12725.jpg,0.08039,0.75376,0.16586
12726.jpg,0.06774,0.44517,0.48708
12727.jpg,0.26142,0.34898,0.38960
12728.jpg,0.16880,0.52730,0.30380
12729.jpg,0.04662,0.93269,0.02069
12730.jpg,0.04461,0.30496,0.65042
12731.jpg,0.16754,0.28734,0.54512
12732.jpg,0.05891,0.30144,0.63964
12733.jpg,0.04240,0.89650,0.06110
12734.jpg,0.51618,0.46456,0.01926
12735.jpg,0.10607,0.28490,0.60903
12736.jpg,0.11239,0.74429,0.14332
12737.jpg,0.09462,0.83863,0.06674
12738.jpg,0.19297,0.46564,0.34139
12739.jpg,0.23909,0.56685,0.19406
12740.jpg,0.15382,0.34573,0.50045
12741.jpg,0.16880,0.52730,0.30380
12742.jpg,0.06393,0.88333,0.05275
12743.jpg,0.07429,0.30751,0.61821
12744.jpg,0.09887,0.75516,0.14597
12745.jpg,0.01790,0.79094,0.19116
12746.jpg,0.10028,0.66316,0.23656
12747.jpg,0.02755,0.28126,0.69118
12748.jpg,0.04821,0.13224,0.81955
12749.jpg,0.05037,0.43192,0.51772
12750.jpg,0.09063,0.88225,0.02712
12751.jpg,0.06610,0.88700,0.04690
12752.jpg,0.28861,0.47060,0.24080
12753.jpg,0.20847,0.76433,0.02720
12754.jpg,0.17749,0.57804,0.24446
12755.jpg,0.11419,0.23134,0.65446
12756.jpg,0.11562,0.30651,0.57787
12757.jpg,0.31821,0.65246,0.02934
12758.jpg,0.06368,0.74086,0.19546
12759.jpg,0.05201,0.60191,0.34609
12760.jpg,0.00921,0.86955,0.12124
12761.jpg,0.37808,0.37727,0.24465
12762.jpg,0.16156,0.68777,0.15067
12763.jpg,0.04347,0.85661,0.09992
12764.jpg,0.06028,0.55295,0.38677
12765.jpg,0.04268,0.83762,0.11970
12766.jpg,0.04556,0.85534,0.09910
12767.jpg,0.07064,0.43144,0.49793
12768.jpg,0.06358,0.74009,0.19632
12769.jpg,0.16399,0.26724,0.56877
12770.jpg,0.02744,0.83188,0.14068
12771.jpg,0.29188,0.60798,0.10015
12772.jpg,0.68455,0.29098,0.02447
12773.jpg,0.04498,0.47136,0.48366
12774.jpg,0.04404,0.62360,0.33236
12775.jpg,0.08678,0.36298,0.55024
12776.jpg,0.09787,0.70362,0.19851
12777.jpg,0.06090,0.88934,0.04976
12778.jpg,0.27594,0.64107,0.08300
12779.jpg,0.07138,0.90346,0.02516
12780.jpg,0.15443,0.59469,0.25088
12781.jpg,0.08191,0.83736,0.08073
12782.jpg,0.14593,0.23010,0.62397
12783.jpg,0.15412,0.79690,0.04899
12784.jpg,0.19452,0.52874,0.27674
12785.jpg,0.04909,0.37090,0.58000
12786.jpg,0.13746,0.72038,0.14216
12787.jpg,0.06955,0.27493,0.65552
12788.jpg,0.19351,0.74583,0.06065
12789.jpg,0.02487,0.84594,0.12919
12790.jpg,0.04142,0.25339,0.70518
12791.jpg,0.27514,0.35951,0.36535
12792.jpg,0.03631,0.37175,0.59194
12793.jpg,0.22374,0.60262,0.17363
12794.jpg,0.16947,0.53456,0.29597
12795.jpg,0.03867,0.34974,0.61159
12796.jpg,0.07621,0.38713,0.53667
12797.jpg,0.03245,0.32374,0.64381
12798.jpg,0.27419,0.65910,0.06672
12799.jpg,0.09654,0.82067,0.08279
12800.jpg,0.28581,0.68749,0.02670
12801.jpg,0.06296,0.68249,0.25455
12802.jpg,0.16900,0.73686,0.09414
12803.jpg,0.31012,0.58672,0.10315
12804.jpg,0.03909,0.60519,0.35572
12805.jpg,0.12976,0.52020,0.35004
12806.jpg,0.06993,0.46965,0.46042
12807.jpg,0.45029,0.45847,0.09124
12808.jpg,0.01389,0.35807,0.62804
12809.jpg,0.35501,0.43664,0.20835
12810.jpg,0.04742,0.32155,0.63103
12811.jpg,0.03184,0.29993,0.66823
12812.jpg,0.22518,0.75895,0.01587
12813.jpg,0.12199,0.85025,0.02775
12814.jpg,0.73407,0.20326,0.06268
12815.jpg,0.06734,0.69449,0.23817
12816.jpg,0.08740,0.58110,0.33150
12817.jpg,0.33686,0.38530,0.27784
12818.jpg,0.59486,0.37692,0.02822
12819.jpg,0.09701,0.16911,0.73388
12820.jpg,0.09578,0.35305,0.55117
12821.jpg,0.53506,0.36850,0.09644
12822.jpg,0.16378,0.58793,0.24829
12823.jpg,0.03673,0.52750,0.43577
12824.jpg,0.10188,0.62026,0.27786
12825.jpg,0.09867,0.34201,0.55932
12826.jpg,0.45357,0.49551,0.05092
12827.jpg,0.22678,0.74962,0.02360
12828.jpg,0.39891,0.41851,0.18258
12829.jpg,0.16318,0.77319,0.06363
12830.jpg,0.20105,0.60579,0.19316
12831.jpg,0.05221,0.46382,0.48397
12832.jpg,0.02178,0.60646,0.37175
12833.jpg,0.31794,0.54011,0.14195
12834.jpg,0.04600,0.27558,0.67842
12835.jpg,0.14967,0.49841,0.35192
12836.jpg,0.56333,0.27636,0.16032
12837.jpg,0.05490,0.76063,0.18448
12838.jpg,0.09819,0.87260,0.02922
12839.jpg,0.05601,0.71639,0.22760
12840.jpg,0.07789,0.75525,0.16686
12841.jpg,0.17810,0.55568,0.26622
12842.jpg,0.02957,0.68525,0.28518
12843.jpg,0.08958,0.41488,0.49554
12844.jpg,0.24304,0.42436,0.33260
12845.jpg,0.04659,0.27258,0.68082
12846.jpg,0.11946,0.85875,0.02180
12847.jpg,0.22744,0.64064,0.13192
12848.jpg,0.21377,0.57570,0.21053
12849.jpg,0.06884,0.67215,0.25901
12850.jpg,0.11936,0.79837,0.08227
12851.jpg,0.08307,0.50379,0.41314
12852.jpg,0.04285,0.68197,0.27518
12853.jpg,0.02768,0.96008,0.01224
12854.jpg,0.10551,0.58590,0.30858
12855.jpg,0.06752,0.80369,0.12879
12856.jpg,0.61118,0.35658,0.03223
12857.jpg,0.09786,0.72085,0.18129
12858.jpg,0.01927,0.56801,0.41272
12859.jpg,0.05023,0.37100,0.57877
12860.jpg,0.43876,0.42277,0.13847
12861.jpg,0.10201,0.61543,0.28256
12862.jpg,0.10210,0.67479,0.22310
12863.jpg,0.04462,0.78203,0.17335
12864.jpg,0.12473,0.70838,0.16688
12865.jpg,0.02441,0.96658,0.00901
12866.jpg,0.17406,0.30269,0.52325
12867.jpg,0.02490,0.63633,0.33877
12868.jpg,0.83627,0.11843,0.04529
12869.jpg,0.14325,0.67950,0.17725
12870.jpg,0.30279,0.52655,0.17066
12871.jpg,0.17262,0.40875,0.41863
12872.jpg,0.01068,0.86362,0.12570
12873.jpg,0.14595,0.38827,0.46578
12874.jpg,0.12429,0.35510,0.52060
12875.jpg,0.06448,0.35250,0.58302
12876.jpg,0.17719,0.58654,0.23627
12877.jpg,0.17582,0.74503,0.07915
12878.jpg,0.07159,0.75180,0.17661
12879.jpg,0.01392,0.49285,0.49323
12880.jpg,0.14845,0.42894,0.42260
12881.jpg,0.01930,0.53424,0.44646
12882.jpg,0.02373,0.65562,0.32065
12883.jpg,0.09984,0.52979,0.37038
12884.jpg,0.42805,0.46830,0.10365
12885.jpg,0.02642,0.52241,0.45116
12886.jpg,0.68582,0.26866,0.04551
12887.jpg,0.13500,0.83875,0.02625
12888.jpg,0.15450,0.81633,0.02917
12889.jpg,0.28654,0.61044,0.10302
12890.jpg,0.10583,0.70333,0.19084
12891.jpg,0.17468,0.42280,0.40252
12892.jpg,0.13630,0.65219,0.21150
12893.jpg,0.23721,0.71063,0.05215
12894.jpg,0.45599,0.50222,0.04178
12895.jpg,0.17496,0.65795,0.16708
12896.jpg,0.04476,0.26894,0.68630
12897.jpg,0.04263,0.89548,0.06189
12898.jpg,0.06466,0.44134,0.49399
12899.jpg,0.04164,0.92623,0.03212
12900.jpg,0.14271,0.73065,0.12664
12901.jpg,0.03052,0.76139,0.20809
12902.jpg,0.23854,0.71866,0.04280
12903.jpg,0.22134,0.66131,0.11735
12904.jpg,0.70185,0.25995,0.03819
12905.jpg,0.06892,0.74340,0.18768
12906.jpg,0.04561,0.82924,0.12515
12907.jpg,0.37495,0.60926,0.01579
12908.jpg,0.55740,0.36488,0.07771
12909.jpg,0.03004,0.52224,0.44772
12910.jpg,0.02781,0.90834,0.06386
12911.jpg,0.02141,0.20122,0.77737
12912.jpg,0.00435,0.70879,0.28686
12913.jpg,0.21478,0.33876,0.44646
12914.jpg,0.01928,0.27625,0.70447
12915.jpg,0.09850,0.76745,0.13405
12916.jpg,0.02233,0.64702,0.33065
12917.jpg,0.02824,0.48316,0.48860
12918.jpg,0.18727,0.56202,0.25071
12919.jpg,0.13437,0.47293,0.39269
12920.jpg,0.05769,0.58331,0.35901
12921.jpg,0.62190,0.33649,0.04161
12922.jpg,0.16448,0.59692,0.23860
12923.jpg,0.15975,0.38851,0.45174
12924.jpg,0.11547,0.79127,0.09326
12925.jpg,0.04077,0.53133,0.42791
12926.jpg,0.33200,0.66665,0.00135
12927.jpg,0.16880,0.52730,0.30380
12928.jpg,0.51982,0.46564,0.01453
12929.jpg,0.07833,0.89794,0.02373
12930.jpg,0.05021,0.82930,0.12049
12931.jpg,0.16897,0.36956,0.46147
12932.jpg,0.47540,0.36951,0.15508
12933.jpg,0.15055,0.74760,0.10185
12934.jpg,0.10448,0.65796,0.23756
12935.jpg,0.46361,0.34366,0.19273
12936.jpg,0.22428,0.46620,0.30953
12937.jpg,0.88383,0.11046,0.00570
12938.jpg,0.17429,0.74158,0.08413
12939.jpg,0.23581,0.32059,0.44360
12940.jpg,0.09090,0.66716,0.24194
12941.jpg,0.33209,0.65197,0.01595
12942.jpg,0.02091,0.76497,0.21412
12943.jpg,0.01045,0.40791,0.58163
12944.jpg,0.31327,0.56407,0.12266
12945.jpg,0.04183,0.88817,0.07000
12946.jpg,0.08997,0.90649,0.00354
12947.jpg,0.20279,0.55415,0.24306
12948.jpg,0.28925,0.57029,0.14046
12949.jpg,0.02468,0.90551,0.06980
12950.jpg,0.06260,0.79967,0.13773
12951.jpg,0.24537,0.68708,0.06754
12952.jpg,0.02409,0.69403,0.28188
12953.jpg,0.07104,0.33882,0.59014
12954.jpg,0.30127,0.64395,0.05478
12955.jpg,0.61898,0.33018,0.05084
12956.jpg,0.10485,0.85857,0.03657
12957.jpg,0.22264,0.29860,0.47877
12958.jpg,0.25422,0.55002,0.19576
12959.jpg,0.09669,0.83539,0.06792
12960.jpg,0.06074,0.79290,0.14636
12961.jpg,0.07906,0.42944,0.49150
12962.jpg,0.04532,0.87347,0.08122
12963.jpg,0.05646,0.26887,0.67468
12964.jpg,0.55647,0.42480,0.01873
12965.jpg,0.06782,0.90501,0.02717
12966.jpg,0.27081,0.56028,0.16891
12967.jpg,0.01845,0.29067,0.69088
12968.jpg,0.13564,0.54995,0.31441
12969.jpg,0.02829,0.43865,0.53306
12970.jpg,0.12377,0.85315,0.02308
12971.jpg,0.36261,0.47486,0.16254
12972.jpg,0.31424,0.59734,0.08843
12973.jpg,0.79113,0.14812,0.06076
12974.jpg,0.01119,0.98161,0.00720
12975.jpg,0.03498,0.44482,0.52020
12976.jpg,0.05364,0.89337,0.05299
12977.jpg,0.05610,0.29713,0.64677
12978.jpg,0.19457,0.59818,0.20725
12979.jpg,0.10855,0.83051,0.06094
12980.jpg,0.05936,0.86588,0.07477
12981.jpg,0.14680,0.43200,0.42120
12982.jpg,0.07236,0.41501,0.51263
12983.jpg,0.14292,0.44097,0.41611
12984.jpg,0.09379,0.83673,0.06948
12985.jpg,0.06304,0.49263,0.44433
12986.jpg,0.02479,0.87513,0.10008
12987.jpg,0.39092,0.57713,0.03195
12988.jpg,0.01571,0.96153,0.02276
12989.jpg,0.58123,0.39284,0.02593
12990.jpg,0.39862,0.50016,0.10122
12991.jpg,0.13570,0.79179,0.07251
12992.jpg,0.19916,0.56541,0.23542
12993.jpg,0.09474,0.35156,0.55370
12994.jpg,0.05042,0.72524,0.22435
12995.jpg,0.15925,0.50922,0.33153
12996.jpg,0.78959,0.19743,0.01298
12997.jpg,0.66815,0.24770,0.08415
12998.jpg,0.03390,0.75090,0.21520
12999.jpg,0.16163,0.64513,0.19324
13000.jpg,0.20720,0.77932,0.01348
13001.jpg,0.10116,0.30269,0.59615
13002.jpg,0.05181,0.29761,0.65059
13003.jpg,0.36479,0.60302,0.03219
13004.jpg,0.43052,0.23866,0.33082
13005.jpg,0.45599,0.39502,0.14899
13006.jpg,0.07200,0.65891,0.26908
13007.jpg,0.03931,0.60587,0.35483
13008.jpg,0.02962,0.91296,0.05743
13009.jpg,0.05824,0.33743,0.60433
13010.jpg,0.15312,0.43650,0.41039
13011.jpg,0.40156,0.47075,0.12769
13012.jpg,0.24700,0.72538,0.02761
13013.jpg,0.10977,0.70011,0.19012
13014.jpg,0.10790,0.69637,0.19573
13015.jpg,0.70983,0.27337,0.01680
13016.jpg,0.08280,0.58649,0.33071
13017.jpg,0.04252,0.41992,0.53756
13018.jpg,0.50786,0.44614,0.04600
13019.jpg,0.29649,0.26916,0.43435
13020.jpg,0.17618,0.33987,0.48395
13021.jpg,0.04801,0.22083,0.73116
13022.jpg,0.19752,0.22000,0.58248
13023.jpg,0.02694,0.90217,0.07089
13024.jpg,0.53360,0.39880,0.06760
13025.jpg,0.39844,0.50337,0.09820
13026.jpg,0.07271,0.80609,0.12120
13027.jpg,0.23284,0.59410,0.17306
13028.jpg,0.47361,0.46727,0.05912
13029.jpg,0.14590,0.38434,0.46977
13030.jpg,0.18138,0.65845,0.16018
13031.jpg,0.17277,0.73608,0.09115
13032.jpg,0.05760,0.53134,0.41106
13033.jpg,0.11510,0.82386,0.06104
13034.jpg,0.11300,0.39870,0.48829
13035.jpg,0.09222,0.75263,0.15515
13036.jpg,0.05711,0.24907,0.69382
13037.jpg,0.17531,0.30099,0.52370
13038.jpg,0.04584,0.24464,0.70952
13039.jpg,0.47022,0.44599,0.08379
13040.jpg,0.08488,0.38039,0.53473
13041.jpg,0.25426,0.58776,0.15798
13042.jpg,0.08204,0.85636,0.06160
13043.jpg,0.61425,0.34039,0.04537
13044.jpg,0.16880,0.52730,0.30380
13045.jpg,0.03157,0.41024,0.55819
13046.jpg,0.74776,0.24055,0.01169
13047.jpg,0.08666,0.40467,0.50868
13048.jpg,0.65947,0.33862,0.00191
13049.jpg,0.00735,0.93585,0.05680
13050.jpg,0.23819,0.64170,0.12010
13051.jpg,0.04342,0.45709,0.49949
13052.jpg,0.17835,0.58046,0.24119
13053.jpg,0.19260,0.28935,0.51805
13054.jpg,0.08854,0.84163,0.06983
13055.jpg,0.04311,0.80500,0.15189
13056.jpg,0.55467,0.36948,0.07585
13057.jpg,0.25014,0.73156,0.01830
13058.jpg,0.37287,0.35984,0.26728
13059.jpg,0.04591,0.29398,0.66011
13060.jpg,0.03815,0.37934,0.58251
13061.jpg,0.18445,0.60256,0.21299
13062.jpg,0.39618,0.54257,0.06124
13063.jpg,0.13125,0.74576,0.12299
13064.jpg,0.01936,0.95187,0.02877
13065.jpg,0.21736,0.38540,0.39724
13066.jpg,0.06128,0.53100,0.40772
13067.jpg,0.07669,0.42261,0.50070
13068.jpg,0.03843,0.93542,0.02615
13069.jpg,0.08442,0.64108,0.27450
13070.jpg,0.16994,0.39072,0.43934
13071.jpg,0.06619,0.70404,0.22977
13072.jpg,0.02946,0.19188,0.77866
13073.jpg,0.48708,0.20683,0.30609
13074.jpg,0.15953,0.78569,0.05478
13075.jpg,0.42598,0.43755,0.13647
13076.jpg,0.42944,0.32785,0.24272
13077.jpg,0.20980,0.73191,0.05829
13078.jpg,0.50762,0.20909,0.28328
13079.jpg,0.21052,0.76204,0.02744
13080.jpg,0.05606,0.36118,0.58276
13081.jpg,0.26424,0.53266,0.20310
13082.jpg,0.05638,0.77599,0.16763
13083.jpg,0.05454,0.55042,0.39504
13084.jpg,0.06576,0.90158,0.03266
13085.jpg,0.12771,0.83661,0.03568
13086.jpg,0.81334,0.15621,0.03044
13087.jpg,0.06185,0.37050,0.56765
13088.jpg,0.06378,0.51876,0.41746
13089.jpg,0.06292,0.30783,0.62925
13090.jpg,0.09827,0.52182,0.37991
13091.jpg,0.12155,0.74017,0.13827
13092.jpg,0.21822,0.65551,0.12627
13093.jpg,0.13504,0.23620,0.62875
13094.jpg,0.08333,0.83536,0.08131
13095.jpg,0.24667,0.44968,0.30365
13096.jpg,0.10814,0.53307,0.35880
13097.jpg,0.24043,0.52207,0.23751
13098.jpg,0.15307,0.58621,0.26072
13099.jpg,0.05261,0.68345,0.26394
13100.jpg,0.13479,0.79843,0.06678
13101.jpg,0.05329,0.52835,0.41836
13102.jpg,0.19890,0.60742,0.19368
13103.jpg,0.21009,0.28229,0.50762
13104.jpg,0.48938,0.48759,0.02303
13105.jpg,0.04522,0.90010,0.05468
13106.jpg,0.03639,0.53851,0.42511
13107.jpg,0.64042,0.29294,0.06664
13108.jpg,0.29341,0.62038,0.08621
13109.jpg,0.09248,0.58772,0.31980
13110.jpg,0.12984,0.69846,0.17170
13111.jpg,0.01620,0.82718,0.15661
13112.jpg,0.18710,0.80042,0.01248
13113.jpg,0.12831,0.41150,0.46019
13114.jpg,0.16140,0.55207,0.28653
13115.jpg,0.45048,0.24339,0.30613
13116.jpg,0.07570,0.36869,0.55561
13117.jpg,0.09671,0.61581,0.28747
13118.jpg,0.08757,0.69552,0.21691
13119.jpg,0.07273,0.62746,0.29981
13120.jpg,0.14478,0.55786,0.29736
13121.jpg,0.12314,0.58753,0.28932
13122.jpg,0.23163,0.52842,0.23996
13123.jpg,0.02811,0.92924,0.04265
13124.jpg,0.13021,0.74915,0.12064
13125.jpg,0.05255,0.42891,0.51854
13126.jpg,0.41138,0.51280,0.07583
13127.jpg,0.02624,0.94699,0.02677
13128.jpg,0.07338,0.87108,0.05555
13129.jpg,0.24962,0.53249,0.21789
13130.jpg,0.08775,0.39890,0.51335
13131.jpg,0.09230,0.73689,0.17081
13132.jpg,0.47555,0.22886,0.29559
13133.jpg,0.08494,0.80414,0.11092
13134.jpg,0.07918,0.21794,0.70288
13135.jpg,0.01993,0.50359,0.47647
13136.jpg,0.28387,0.67645,0.03968
13137.jpg,0.55957,0.41391,0.02653
13138.jpg,0.03940,0.51884,0.44176
13139.jpg,0.06176,0.66247,0.27577
13140.jpg,0.06946,0.32226,0.60828
13141.jpg,0.24609,0.56193,0.19198
13142.jpg,0.02705,0.95293,0.02002
13143.jpg,0.02316,0.31477,0.66206
13144.jpg,0.07417,0.55205,0.37378
13145.jpg,0.52677,0.35570,0.11753
13146.jpg,0.11238,0.43748,0.45014
13147.jpg,0.04877,0.85754,0.09368
13148.jpg,0.23116,0.59604,0.17280
13149.jpg,0.08996,0.51429,0.39574
13150.jpg,0.09342,0.78874,0.11785
13151.jpg,0.04290,0.89524,0.06186
13152.jpg,0.03602,0.66067,0.30331
13153.jpg,0.32460,0.46065,0.21475
13154.jpg,0.31542,0.47372,0.21085
13155.jpg,0.93459,0.06324,0.00216
13156.jpg,0.20757,0.47445,0.31798
13157.jpg,0.26832,0.51824,0.21344
13158.jpg,0.43542,0.45992,0.10465
13159.jpg,0.09210,0.49734,0.41056
13160.jpg,0.07345,0.87006,0.05650
13161.jpg,0.16880,0.52730,0.30380
13162.jpg,0.12565,0.72885,0.14550
13163.jpg,0.10484,0.52600,0.36916
13164.jpg,0.05181,0.19311,0.75508
13165.jpg,0.75040,0.22003,0.02957
13166.jpg,0.50519,0.49320,0.00161
13167.jpg,0.23153,0.66638,0.10208
13168.jpg,0.17833,0.73430,0.08737
13169.jpg,0.03055,0.75957,0.20989
13170.jpg,0.41758,0.44678,0.13564
13171.jpg,0.07979,0.70523,0.21499
13172.jpg,0.17575,0.67134,0.15291
13173.jpg,0.03310,0.95945,0.00746
13174.jpg,0.08260,0.37586,0.54154
13175.jpg,0.05417,0.89115,0.05467
13176.jpg,0.04252,0.92160,0.03588
13177.jpg,0.12614,0.63894,0.23492
13178.jpg,0.08981,0.49502,0.41517
13179.jpg,0.59511,0.38574,0.01915
13180.jpg,0.05626,0.63831,0.30542
13181.jpg,0.06690,0.85829,0.07482
13182.jpg,0.27772,0.52771,0.19457
13183.jpg,0.66170,0.33525,0.00305
13184.jpg,0.15675,0.32853,0.51472
13185.jpg,0.64398,0.32331,0.03272
13186.jpg,0.05478,0.43876,0.50646
13187.jpg,0.18153,0.63996,0.17852
13188.jpg,0.25762,0.72645,0.01593
13189.jpg,0.08218,0.21029,0.70753
13190.jpg,0.06786,0.61881,0.31333
13191.jpg,0.08403,0.39495,0.52101
13192.jpg,0.28540,0.62903,0.08557
13193.jpg,0.23110,0.17976,0.58914
13194.jpg,0.08098,0.72914,0.18988
13195.jpg,0.10193,0.81983,0.07825
13196.jpg,0.09765,0.57703,0.32532
13197.jpg,0.03366,0.64604,0.32031
13198.jpg,0.02413,0.87717,0.09871
13199.jpg,0.03329,0.67593,0.29078
13200.jpg,0.58122,0.36459,0.05419
13201.jpg,0.02127,0.88164,0.09710
13202.jpg,0.14900,0.35452,0.49647
13203.jpg,0.07529,0.52896,0.39575
13204.jpg,0.12493,0.40770,0.46737
13205.jpg,0.19414,0.70445,0.10141
13206.jpg,0.00968,0.53217,0.45815
13207.jpg,0.03514,0.23354,0.73131
13208.jpg,0.10471,0.43845,0.45684
13209.jpg,0.40776,0.56342,0.02882
13210.jpg,0.55119,0.32661,0.12220
13211.jpg,0.01652,0.55578,0.42771
13212.jpg,0.04749,0.40701,0.54549
13213.jpg,0.03744,0.23490,0.72767
13214.jpg,0.05120,0.37118,0.57763
13215.jpg,0.11589,0.46398,0.42013
13216.jpg,0.57032,0.41666,0.01301
13217.jpg,0.01933,0.39280,0.58788
13218.jpg,0.21728,0.34810,0.43463
13219.jpg,0.01345,0.81783,0.16871
13220.jpg,0.08978,0.85169,0.05853
13221.jpg,0.29943,0.62479,0.07577
13222.jpg,0.08274,0.76398,0.15328
13223.jpg,0.28225,0.66697,0.05078
13224.jpg,0.11837,0.51116,0.37047
13225.jpg,0.23138,0.43068,0.33794
13226.jpg,0.01100,0.88590,0.10310
13227.jpg,0.22981,0.59319,0.17700
13228.jpg,0.02579,0.27625,0.69797
13229.jpg,0.31480,0.50267,0.18252
13230.jpg,0.18167,0.58343,0.23491
13231.jpg,0.03230,0.90859,0.05911
13232.jpg,0.07612,0.39454,0.52934
13233.jpg,0.10649,0.82406,0.06946
13234.jpg,0.37733,0.57907,0.04360
13235.jpg,0.12122,0.65705,0.22173
13236.jpg,0.05529,0.28881,0.65590
13237.jpg,0.16336,0.31961,0.51702
13238.jpg,0.03555,0.90595,0.05850
13239.jpg,0.17142,0.76501,0.06357
13240.jpg,0.12970,0.64672,0.22358
13241.jpg,0.11706,0.51915,0.36380
13242.jpg,0.03912,0.86441,0.09647
13243.jpg,0.03806,0.45241,0.50953
13244.jpg,0.01233,0.84123,0.14644
13245.jpg,0.14836,0.29586,0.55578
13246.jpg,0.28989,0.49274,0.21738
13247.jpg,0.02808,0.91817,0.05375
13248.jpg,0.19699,0.69115,0.11186
13249.jpg,0.23987,0.63759,0.12253
13250.jpg,0.18550,0.75441,0.06009
13251.jpg,0.43478,0.48979,0.07543
13252.jpg,0.02115,0.87317,0.10569
13253.jpg,0.03199,0.70262,0.26540
13254.jpg,0.22228,0.50588,0.27184
13255.jpg,0.05556,0.29802,0.64643
13256.jpg,0.01633,0.84420,0.13947
13257.jpg,0.29762,0.57089,0.13149
13258.jpg,0.07285,0.50613,0.42101
13259.jpg,0.08437,0.67335,0.24228
13260.jpg,0.03781,0.49275,0.46944
13261.jpg,0.39191,0.59495,0.01314
13262.jpg,0.03191,0.40929,0.55879
13263.jpg,0.09461,0.42272,0.48267
13264.jpg,0.08870,0.29057,0.62074
13265.jpg,0.16880,0.52730,0.30380
13266.jpg,0.04027,0.31216,0.64757
13267.jpg,0.18453,0.62339,0.19208
13268.jpg,0.45006,0.45821,0.09173
13269.jpg,0.06225,0.71701,0.22074
13270.jpg,0.02996,0.25966,0.71038
13271.jpg,0.24572,0.71602,0.03826
13272.jpg,0.11398,0.66586,0.22016
13273.jpg,0.06400,0.49569,0.44031
13274.jpg,0.09886,0.76564,0.13550
13275.jpg,0.50224,0.47668,0.02108
13276.jpg,0.09482,0.77049,0.13469
13277.jpg,0.26621,0.62327,0.11052
13278.jpg,0.18196,0.66993,0.14812
13279.jpg,0.20107,0.78332,0.01561
13280.jpg,0.04174,0.89376,0.06449
13281.jpg,0.03063,0.62207,0.34731
13282.jpg,0.18477,0.72133,0.09391
13283.jpg,0.10468,0.64246,0.25286
13284.jpg,0.11565,0.26843,0.61592
13285.jpg,0.02610,0.33013,0.64377
13286.jpg,0.13452,0.73498,0.13050
13287.jpg,0.02699,0.23417,0.73884
13288.jpg,0.05038,0.24744,0.70218
13289.jpg,0.03829,0.87083,0.09088
13290.jpg,0.19510,0.62157,0.18333
13291.jpg,0.01526,0.31034,0.67441
13292.jpg,0.28923,0.68871,0.02206
13293.jpg,0.10264,0.86115,0.03620
13294.jpg,0.64093,0.34170,0.01737
13295.jpg,0.64137,0.32641,0.03222
13296.jpg,0.05351,0.39010,0.55639
13297.jpg,0.08235,0.69725,0.22039
13298.jpg,0.55806,0.33255,0.10939
13299.jpg,0.01315,0.97571,0.01115
13300.jpg,0.04934,0.68658,0.26409
13301.jpg,0.16872,0.54170,0.28958
13302.jpg,0.10022,0.84792,0.05186
13303.jpg,0.53204,0.33194,0.13601
13304.jpg,0.01539,0.91599,0.06862
13305.jpg,0.47325,0.42950,0.09726
13306.jpg,0.04181,0.62459,0.33361
13307.jpg,0.22008,0.64340,0.13652
13308.jpg,0.08586,0.83773,0.07642
13309.jpg,0.11528,0.36919,0.51554
13310.jpg,0.14354,0.44573,0.41073
13311.jpg,0.03110,0.25287,0.71603
13312.jpg,0.29721,0.67625,0.02654
13313.jpg,0.14158,0.63844,0.21998
13314.jpg,0.49950,0.48381,0.01669
13315.jpg,0.18148,0.64198,0.17654
13316.jpg,0.03256,0.29783,0.66962
13317.jpg,0.08425,0.59814,0.31761
13318.jpg,0.04519,0.78249,0.17232
13319.jpg,0.02045,0.25616,0.72339
