image_name,Type_1,Type_2,Type_3
12685.jpg,0.07711,0.61311,0.30978
12686.jpg,0.31573,0.65537,0.02890
12687.jpg,0.19954,0.71500,0.08546
12688.jpg,0.49141,0.49743,0.01116
12689.jpg,0.28600,0.68321,0.03078
12690.jpg,0.16880,0.52730,0.30380
12691.jpg,0.49008,0.49670,0.01323
12692.jpg,0.05886,0.47439,0.46674
12693.jpg,0.54595,0.44860,0.00545
12694.jpg,0.23423,0.74989,0.01588
12695.jpg,0.13338,0.79655,0.07008
12696.jpg,0.06625,0.56747,0.36628
12697.jpg,0.28240,0.40707,0.31053
12698.jpg,0.08833,0.51590,0.39577
12699.jpg,0.05041,0.39179,0.55780
12700.jpg,0.40707,0.58338,0.00956
12701.jpg,0.18529,0.71662,0.09809
12702.jpg,0.16235,0.78831,0.04934
12703.jpg,0.28310,0.70477,0.01213
12704.jpg,0.08003,0.47254,0.44744
12705.jpg,0.47381,0.50747,0.01872
12706.jpg,0.05844,0.56011,0.38145
12707.jpg,0.43947,0.55073,0.00980
12708.jpg,0.01707,0.11613,0.86680
12709.jpg,0.13805,0.66799,0.19396
12710.jpg,0.04316,0.30547,0.65137
12711.jpg,0.48990,0.43233,0.07777
12712.jpg,0.08188,0.63108,0.28704
12713.jpg,0.56697,0.43002,0.00301
12714.jpg,0.11794,0.62355,0.25851
12715.jpg,0.54719,0.41404,0.03877
12716.jpg,0.29763,0.63479,0.06758
12717.jpg,0.08302,0.66435,0.25263
12718.jpg,0.41577,0.57381,0.01042
12719.jpg,0.08327,0.51069,0.40604
12720.jpg,0.21831,0.69931,0.08238
12721.jpg,0.14740,0.64087,0.21173
12722.jpg,0.14543,0.81748,0.03709
12723.jpg,0.18232,0.77771,0.03997
12724.jpg,0.09103,0.73777,0.17120
12725.jpg,0.18218,0.72451,0.09330
12726.jpg,0.09504,0.46848,0.43647
12727.jpg,0.05112,0.29662,0.65226
12728.jpg,0.16880,0.52730,0.30380
12729.jpg,0.31731,0.66654,0.01616
12730.jpg,0.03975,0.32793,0.63231
12731.jpg,0.15043,0.31669,0.53288
12732.jpg,0.09253,0.56551,0.34196
12733.jpg,0.32417,0.64822,0.02760
12734.jpg,0.33282,0.64831,0.01887
12735.jpg,0.21165,0.37170,0.41665
12736.jpg,0.13943,0.69816,0.16241
12737.jpg,0.13999,0.77888,0.08113
12738.jpg,0.06953,0.53090,0.39957
12739.jpg,0.09248,0.65711,0.25041
12740.jpg,0.09697,0.66343,0.23960
12741.jpg,0.16880,0.52730,0.30380
12742.jpg,0.29395,0.68322,0.02284
12743.jpg,0.06757,0.15135,0.78108
12744.jpg,0.13672,0.77141,0.09187
12745.jpg,0.15105,0.78887,0.06007
12746.jpg,0.28529,0.51745,0.19725
12747.jpg,0.01579,0.18958,0.79462
12748.jpg,0.04032,0.17447,0.78521
12749.jpg,0.05166,0.45472,0.49362
12750.jpg,0.08149,0.74268,0.17582
12751.jpg,0.19875,0.75228,0.04897
12752.jpg,0.66952,0.32323,0.00725
12753.jpg,0.13957,0.79133,0.06910
12754.jpg,0.28199,0.63954,0.07847
12755.jpg,0.03495,0.20753,0.75753
12756.jpg,0.10249,0.31354,0.58397
12757.jpg,0.29686,0.67542,0.02772
12758.jpg,0.12536,0.80240,0.07224
12759.jpg,0.10657,0.64538,0.24805
12760.jpg,0.09544,0.85045,0.05411
12761.jpg,0.45946,0.49486,0.04567
12762.jpg,0.10820,0.73643,0.15536
12763.jpg,0.10930,0.82137,0.06932
12764.jpg,0.05414,0.28156,0.66430
12765.jpg,0.10618,0.77681,0.11702
12766.jpg,0.06550,0.41611,0.51840
12767.jpg,0.04185,0.38031,0.57784
12768.jpg,0.11072,0.72157,0.16771
12769.jpg,0.04829,0.32807,0.62364
12770.jpg,0.11885,0.68911,0.19204
12771.jpg,0.50363,0.49279,0.00358
12772.jpg,0.17649,0.72699,0.09652
12773.jpg,0.03317,0.12515,0.84167
12774.jpg,0.06059,0.71286,0.22655
12775.jpg,0.09764,0.61954,0.28282
12776.jpg,0.09020,0.60192,0.30788
12777.jpg,0.12293,0.72072,0.15636
12778.jpg,0.18369,0.73190,0.08442
12779.jpg,0.18805,0.75814,0.05382
12780.jpg,0.34710,0.59175,0.06115
12781.jpg,0.14121,0.81084,0.04795
12782.jpg,0.10432,0.26056,0.63512
12783.jpg,0.34062,0.61479,0.04459
12784.jpg,0.55027,0.40722,0.04251
12785.jpg,0.09830,0.57492,0.32678
12786.jpg,0.12519,0.75469,0.12012
12787.jpg,0.03201,0.23953,0.72845
12788.jpg,0.28931,0.67629,0.03441
12789.jpg,0.10892,0.63795,0.25313
12790.jpg,0.04502,0.36110,0.59388
12791.jpg,0.68975,0.29882,0.01142
12792.jpg,0.03801,0.39616,0.56583
12793.jpg,0.17867,0.75572,0.06561
12794.jpg,0.11088,0.63422,0.25490
12795.jpg,0.05665,0.45640,0.48695
12796.jpg,0.04751,0.17491,0.77758
12797.jpg,0.04989,0.34626,0.60384
12798.jpg,0.05984,0.42617,0.51399
12799.jpg,0.10385,0.79708,0.09907
12800.jpg,0.38992,0.58426,0.02582
12801.jpg,0.04662,0.62110,0.33227
12802.jpg,0.21775,0.71723,0.06502
12803.jpg,0.30429,0.64895,0.04677
12804.jpg,0.25174,0.64350,0.10476
12805.jpg,0.09131,0.60116,0.30752
12806.jpg,0.10804,0.58580,0.30617
12807.jpg,0.35624,0.62339,0.02037
12808.jpg,0.02314,0.20325,0.77361
12809.jpg,0.16807,0.61312,0.21880
12810.jpg,0.04386,0.18351,0.77263
12811.jpg,0.08727,0.17948,0.73325
12812.jpg,0.31632,0.65974,0.02395
12813.jpg,0.35431,0.63614,0.00955
12814.jpg,0.36633,0.61405,0.01962
12815.jpg,0.10081,0.70737,0.19182
12816.jpg,0.06158,0.51831,0.42011
12817.jpg,0.31020,0.58520,0.10460
12818.jpg,0.42400,0.54204,0.03396
12819.jpg,0.11479,0.18835,0.69686
12820.jpg,0.06685,0.21615,0.71700
12821.jpg,0.58112,0.40866,0.01021
12822.jpg,0.20980,0.59442,0.19578
12823.jpg,0.10984,0.71578,0.17438
12824.jpg,0.13637,0.68233,0.18130
12825.jpg,0.04362,0.18470,0.77168
12826.jpg,0.30304,0.64962,0.04734
12827.jpg,0.19538,0.73619,0.06843
12828.jpg,0.31980,0.51592,0.16428
12829.jpg,0.25879,0.72891,0.01230
12830.jpg,0.22578,0.65710,0.11712
12831.jpg,0.05735,0.31127,0.63138
12832.jpg,0.38445,0.55539,0.06016
12833.jpg,0.12656,0.48671,0.38672
12834.jpg,0.03370,0.24980,0.71650
12835.jpg,0.37407,0.38403,0.24190
12836.jpg,0.54907,0.42902,0.02191
12837.jpg,0.18945,0.73277,0.07778
12838.jpg,0.13219,0.72767,0.14014
12839.jpg,0.08527,0.63491,0.27981
12840.jpg,0.08500,0.76457,0.15043
12841.jpg,0.10989,0.65965,0.23046
12842.jpg,0.06477,0.48472,0.45051
12843.jpg,0.07909,0.47152,0.44939
12844.jpg,0.27884,0.47730,0.24386
12845.jpg,0.04997,0.19679,0.75324
12846.jpg,0.31444,0.65784,0.02772
12847.jpg,0.16124,0.77094,0.06782
12848.jpg,0.29879,0.65671,0.04450
12849.jpg,0.23062,0.61793,0.15145
12850.jpg,0.42155,0.57105,0.00740
12851.jpg,0.16083,0.44045,0.39872
12852.jpg,0.24450,0.66429,0.09121
12853.jpg,0.15345,0.78577,0.06078
12854.jpg,0.13363,0.71632,0.15004
12855.jpg,0.05741,0.63873,0.30385
12856.jpg,0.51227,0.47703,0.01070
12857.jpg,0.35098,0.60816,0.04085
12858.jpg,0.03749,0.39676,0.56575
12859.jpg,0.07958,0.14433,0.77609
12860.jpg,0.55213,0.43985,0.00802
12861.jpg,0.08020,0.51389,0.40591
12862.jpg,0.09577,0.64359,0.26065
12863.jpg,0.19909,0.73303,0.06788
12864.jpg,0.16802,0.76414,0.06784
12865.jpg,0.20462,0.76119,0.03420
12866.jpg,0.04880,0.17591,0.77528
12867.jpg,0.06311,0.61417,0.32272
12868.jpg,0.69815,0.29629,0.00557
12869.jpg,0.51641,0.47404,0.00955
12870.jpg,0.25878,0.61147,0.12974
12871.jpg,0.27695,0.45754,0.26551
12872.jpg,0.15290,0.77058,0.07652
12873.jpg,0.20471,0.36212,0.43317
12874.jpg,0.05153,0.51170,0.43677
12875.jpg,0.02593,0.38470,0.58937
12876.jpg,0.13133,0.64774,0.22093
12877.jpg,0.48080,0.49633,0.02287
12878.jpg,0.08916,0.64579,0.26505
12879.jpg,0.02904,0.36777,0.60319
12880.jpg,0.06467,0.52199,0.41334
12881.jpg,0.06501,0.54692,0.38807
12882.jpg,0.06001,0.63705,0.30294
12883.jpg,0.05685,0.47300,0.47015
12884.jpg,0.33817,0.60059,0.06124
12885.jpg,0.08324,0.66662,0.25014
12886.jpg,0.61278,0.37625,0.01097
12887.jpg,0.20867,0.76179,0.02953
12888.jpg,0.09197,0.75888,0.14915
12889.jpg,0.19036,0.78381,0.02582
12890.jpg,0.07597,0.39964,0.52440
12891.jpg,0.09108,0.56980,0.33911
12892.jpg,0.17237,0.66832,0.15931
12893.jpg,0.18172,0.70841,0.10987
12894.jpg,0.44574,0.53754,0.01672
12895.jpg,0.33813,0.64223,0.01964
12896.jpg,0.02311,0.17244,0.80445
12897.jpg,0.16771,0.79146,0.04084
12898.jpg,0.07288,0.43834,0.48877
12899.jpg,0.09641,0.67150,0.23209
12900.jpg,0.06614,0.63781,0.29605
12901.jpg,0.13951,0.61217,0.24832
12902.jpg,0.36566,0.62630,0.00804
12903.jpg,0.26929,0.70224,0.02846
12904.jpg,0.39603,0.59564,0.00833
12905.jpg,0.09471,0.68352,0.22178
12906.jpg,0.15779,0.75859,0.08362
12907.jpg,0.51643,0.47701,0.00656
12908.jpg,0.39121,0.57877,0.03002
12909.jpg,0.04177,0.27426,0.68397
12910.jpg,0.12581,0.73092,0.14327
12911.jpg,0.08348,0.24363,0.67289
12912.jpg,0.13380,0.81331,0.05289
12913.jpg,0.12439,0.32791,0.54771
12914.jpg,0.05226,0.43877,0.50897
12915.jpg,0.15410,0.77144,0.07446
12916.jpg,0.03598,0.43981,0.52421
12917.jpg,0.07109,0.65007,0.27884
12918.jpg,0.55870,0.40707,0.03422
12919.jpg,0.05499,0.48081,0.46419
12920.jpg,0.06389,0.44413,0.49198
12921.jpg,0.64094,0.35363,0.00543
12922.jpg,0.14533,0.71009,0.14458
12923.jpg,0.06389,0.51704,0.41907
12924.jpg,0.39610,0.59633,0.00757
12925.jpg,0.05955,0.41209,0.52836
12926.jpg,0.46686,0.52692,0.00622
12927.jpg,0.16880,0.52730,0.30380
12928.jpg,0.51895,0.46906,0.01199
12929.jpg,0.23247,0.72048,0.04705
12930.jpg,0.10010,0.74089,0.15901
12931.jpg,0.25347,0.35805,0.38849
12932.jpg,0.26293,0.57607,0.16100
12933.jpg,0.25281,0.65394,0.09325
12934.jpg,0.20213,0.71958,0.07829
12935.jpg,0.39707,0.58272,0.02020
12936.jpg,0.07637,0.40502,0.51861
12937.jpg,0.55091,0.44456,0.00453
12938.jpg,0.22761,0.70625,0.06614
12939.jpg,0.07750,0.19658,0.72591
12940.jpg,0.40453,0.54228,0.05319
12941.jpg,0.29441,0.68636,0.01923
12942.jpg,0.09689,0.83430,0.06881
12943.jpg,0.29933,0.64024,0.06044
12944.jpg,0.08888,0.69484,0.21628
12945.jpg,0.24618,0.72768,0.02614
12946.jpg,0.24026,0.69236,0.06738
12947.jpg,0.16354,0.60721,0.22925
12948.jpg,0.23913,0.66320,0.09767
12949.jpg,0.11178,0.83885,0.04937
12950.jpg,0.06269,0.69043,0.24688
12951.jpg,0.22307,0.72948,0.04745
12952.jpg,0.16929,0.62686,0.20385
12953.jpg,0.05503,0.26095,0.68402
12954.jpg,0.37967,0.60587,0.01446
12955.jpg,0.56055,0.43126,0.00819
12956.jpg,0.19530,0.77471,0.02999
12957.jpg,0.03882,0.15911,0.80207
12958.jpg,0.49839,0.47001,0.03160
12959.jpg,0.15229,0.77100,0.07671
12960.jpg,0.11296,0.69667,0.19037
12961.jpg,0.12779,0.52828,0.34393
12962.jpg,0.14971,0.81097,0.03931
12963.jpg,0.04858,0.59265,0.35877
12964.jpg,0.31241,0.67329,0.01430
12965.jpg,0.20658,0.69986,0.09356
12966.jpg,0.14831,0.66000,0.19169
12967.jpg,0.06120,0.14491,0.79389
12968.jpg,0.06591,0.56290,0.37119
12969.jpg,0.03624,0.28483,0.67893
12970.jpg,0.14770,0.79616,0.05615
12971.jpg,0.41992,0.54089,0.03920
12972.jpg,0.10321,0.73961,0.15718
12973.jpg,0.71355,0.27814,0.00831
12974.jpg,0.18092,0.78241,0.03667
12975.jpg,0.06154,0.35547,0.58299
12976.jpg,0.22005,0.72875,0.05120
12977.jpg,0.02506,0.23466,0.74029
12978.jpg,0.27164,0.49842,0.22995
12979.jpg,0.36263,0.62643,0.01094
12980.jpg,0.18392,0.75908,0.05700
12981.jpg,0.03907,0.34800,0.61293
12982.jpg,0.02854,0.19463,0.77683
12983.jpg,0.08995,0.54789,0.36216
12984.jpg,0.14143,0.79128,0.06729
12985.jpg,0.47976,0.49245,0.02778
12986.jpg,0.12548,0.78438,0.09014
12987.jpg,0.31117,0.66263,0.02619
12988.jpg,0.19594,0.77425,0.02981
12989.jpg,0.24410,0.67115,0.08475
12990.jpg,0.29534,0.58480,0.11986
12991.jpg,0.31507,0.67282,0.01211
12992.jpg,0.17007,0.75893,0.07100
12993.jpg,0.07458,0.36289,0.56253
12994.jpg,0.08024,0.77067,0.14909
12995.jpg,0.58733,0.37670,0.03598
12996.jpg,0.51585,0.46547,0.01869
12997.jpg,0.36076,0.61712,0.02212
12998.jpg,0.06434,0.63963,0.29602
12999.jpg,0.24543,0.68374,0.07082
13000.jpg,0.23782,0.73204,0.03014
13001.jpg,0.07245,0.21104,0.71651
13002.jpg,0.03944,0.48585,0.47471
13003.jpg,0.29880,0.68758,0.01362
13004.jpg,0.07730,0.19622,0.72648
13005.jpg,0.24937,0.57924,0.17139
13006.jpg,0.15523,0.74529,0.09947
13007.jpg,0.04519,0.34812,0.60669
13008.jpg,0.33738,0.64775,0.01487
13009.jpg,0.07714,0.25190,0.67095
13010.jpg,0.14420,0.63789,0.21791
13011.jpg,0.51684,0.46778,0.01537
13012.jpg,0.36807,0.62419,0.00774
13013.jpg,0.10030,0.53109,0.36861
13014.jpg,0.11714,0.70303,0.17983
13015.jpg,0.55810,0.43302,0.00889
13016.jpg,0.10292,0.57259,0.32449
13017.jpg,0.03571,0.36552,0.59876
13018.jpg,0.33659,0.64578,0.01763
13019.jpg,0.26294,0.54555,0.19151
13020.jpg,0.22278,0.42053,0.35669
13021.jpg,0.03801,0.15292,0.80906
13022.jpg,0.06367,0.37579,0.56054
13023.jpg,0.10891,0.79200,0.09909
13024.jpg,0.44079,0.55312,0.00609
13025.jpg,0.32555,0.65499,0.01946
13026.jpg,0.09162,0.74212,0.16626
13027.jpg,0.18987,0.57639,0.23374
13028.jpg,0.29760,0.68387,0.01854
13029.jpg,0.03513,0.28604,0.67883
13030.jpg,0.07534,0.65565,0.26901
13031.jpg,0.17627,0.76519,0.05855
13032.jpg,0.07375,0.72492,0.20132
13033.jpg,0.11426,0.78502,0.10072
13034.jpg,0.16551,0.57892,0.25557
13035.jpg,0.11619,0.75335,0.13047
13036.jpg,0.02335,0.21918,0.75748
13037.jpg,0.05479,0.41521,0.53000
13038.jpg,0.05640,0.18351,0.76010
13039.jpg,0.35593,0.58097,0.06309
13040.jpg,0.02628,0.40179,0.57192
13041.jpg,0.20610,0.74344,0.05046
13042.jpg,0.37441,0.61026,0.01533
13043.jpg,0.60644,0.38385,0.00971
13044.jpg,0.16880,0.52730,0.30380
13045.jpg,0.39004,0.58631,0.02365
13046.jpg,0.35335,0.61621,0.03044
13047.jpg,0.03985,0.37318,0.58698
13048.jpg,0.52747,0.46951,0.00302
13049.jpg,0.09407,0.80842,0.09751
13050.jpg,0.14040,0.78202,0.07758
13051.jpg,0.08055,0.66470,0.25475
13052.jpg,0.53641,0.44273,0.02086
13053.jpg,0.29179,0.57251,0.13570
13054.jpg,0.19172,0.77121,0.03707
13055.jpg,0.14568,0.76109,0.09323
13056.jpg,0.43391,0.54337,0.02271
13057.jpg,0.25626,0.70984,0.03390
13058.jpg,0.51610,0.44982,0.03407
13059.jpg,0.04879,0.14404,0.80717
13060.jpg,0.04211,0.34169,0.61620
13061.jpg,0.08228,0.63942,0.27830
13062.jpg,0.33976,0.64148,0.01876
13063.jpg,0.14492,0.74140,0.11368
13064.jpg,0.12377,0.75674,0.11949
13065.jpg,0.06086,0.35249,0.58665
13066.jpg,0.07340,0.56327,0.36332
13067.jpg,0.06463,0.55525,0.38013
13068.jpg,0.16717,0.78996,0.04287
13069.jpg,0.13621,0.73789,0.12590
13070.jpg,0.06191,0.19484,0.74325
13071.jpg,0.07788,0.33173,0.59039
13072.jpg,0.08549,0.21119,0.70332
13073.jpg,0.44893,0.51716,0.03391
13074.jpg,0.26831,0.69890,0.03279
13075.jpg,0.66080,0.33306,0.00615
13076.jpg,0.53743,0.42129,0.04127
13077.jpg,0.68418,0.31334,0.00248
13078.jpg,0.65043,0.32311,0.02646
13079.jpg,0.18432,0.78585,0.02983
13080.jpg,0.51714,0.45672,0.02615
13081.jpg,0.12160,0.71313,0.16527
13082.jpg,0.16009,0.70037,0.13954
13083.jpg,0.04481,0.40715,0.54803
13084.jpg,0.13500,0.82206,0.04295
13085.jpg,0.13663,0.80885,0.05452
13086.jpg,0.69972,0.29164,0.00864
13087.jpg,0.03226,0.21926,0.74848
13088.jpg,0.06133,0.37995,0.55872
13089.jpg,0.05100,0.31571,0.63329
13090.jpg,0.11672,0.33791,0.54537
13091.jpg,0.20098,0.76529,0.03373
13092.jpg,0.13152,0.72557,0.14291
13093.jpg,0.03217,0.13328,0.83455
13094.jpg,0.36765,0.62146,0.01089
13095.jpg,0.24795,0.62325,0.12879
13096.jpg,0.06671,0.50731,0.42598
13097.jpg,0.11555,0.62381,0.26064
13098.jpg,0.07262,0.53640,0.39098
13099.jpg,0.09508,0.72666,0.17826
13100.jpg,0.17015,0.74153,0.08833
13101.jpg,0.05314,0.64075,0.30611
13102.jpg,0.35367,0.61603,0.03030
13103.jpg,0.05309,0.33865,0.60826
13104.jpg,0.50373,0.49296,0.00331
13105.jpg,0.11221,0.79844,0.08935
13106.jpg,0.05774,0.42067,0.52159
13107.jpg,0.64703,0.34472,0.00825
13108.jpg,0.40159,0.57167,0.02674
13109.jpg,0.20172,0.64809,0.15020
13110.jpg,0.11926,0.64664,0.23409
13111.jpg,0.16156,0.78709,0.05135
13112.jpg,0.25479,0.71702,0.02819
13113.jpg,0.02330,0.19040,0.78630
13114.jpg,0.54218,0.42596,0.03186
13115.jpg,0.09894,0.58625,0.31481
13116.jpg,0.05015,0.32313,0.62672
13117.jpg,0.03714,0.35246,0.61040
13118.jpg,0.09556,0.77396,0.13048
13119.jpg,0.14102,0.44541,0.41357
13120.jpg,0.23966,0.50913,0.25121
13121.jpg,0.08402,0.56794,0.34805
13122.jpg,0.09855,0.70679,0.19466
13123.jpg,0.16360,0.76410,0.07229
13124.jpg,0.50246,0.48465,0.01288
13125.jpg,0.04297,0.27560,0.68143
13126.jpg,0.40025,0.59221,0.00754
13127.jpg,0.15121,0.77899,0.06981
13128.jpg,0.17047,0.77206,0.05747
13129.jpg,0.18700,0.66147,0.15154
13130.jpg,0.05649,0.23561,0.70790
13131.jpg,0.25135,0.72928,0.01937
13132.jpg,0.12844,0.56301,0.30855
13133.jpg,0.30000,0.63163,0.06837
13134.jpg,0.05208,0.19716,0.75075
13135.jpg,0.08512,0.48140,0.43348
13136.jpg,0.47897,0.51344,0.00759
13137.jpg,0.34861,0.60797,0.04342
13138.jpg,0.14713,0.74121,0.11166
13139.jpg,0.06874,0.54437,0.38689
13140.jpg,0.07983,0.42842,0.49174
13141.jpg,0.23826,0.65731,0.10444
13142.jpg,0.12547,0.79456,0.07997
13143.jpg,0.09248,0.40633,0.50119
13144.jpg,0.13511,0.56114,0.30376
13145.jpg,0.48936,0.44180,0.06884
13146.jpg,0.62471,0.35539,0.01991
13147.jpg,0.34960,0.60085,0.04955
13148.jpg,0.38590,0.53323,0.08088
13149.jpg,0.30629,0.58918,0.10453
13150.jpg,0.22858,0.70164,0.06978
13151.jpg,0.16158,0.78704,0.05137
13152.jpg,0.21961,0.66301,0.11738
13153.jpg,0.50495,0.46572,0.02933
13154.jpg,0.36990,0.54904,0.08106
13155.jpg,0.65205,0.34557,0.00238
13156.jpg,0.14677,0.63797,0.21526
13157.jpg,0.12351,0.72309,0.15341
13158.jpg,0.16410,0.74477,0.09114
13159.jpg,0.04432,0.41190,0.54378
13160.jpg,0.18412,0.71111,0.10477
13161.jpg,0.16880,0.52730,0.30380
13162.jpg,0.16414,0.68973,0.14613
13163.jpg,0.05532,0.61162,0.33306
13164.jpg,0.06822,0.14621,0.78557
13165.jpg,0.62169,0.37207,0.00623
13166.jpg,0.60682,0.38502,0.00816
13167.jpg,0.23073,0.70479,0.06448
13168.jpg,0.37966,0.58642,0.03392
13169.jpg,0.07107,0.67572,0.25322
13170.jpg,0.28529,0.67043,0.04428
13171.jpg,0.11545,0.68284,0.20172
13172.jpg,0.25303,0.61747,0.12949
13173.jpg,0.14694,0.77656,0.07651
13174.jpg,0.11218,0.41243,0.47539
13175.jpg,0.09768,0.69209,0.21023
13176.jpg,0.18799,0.72847,0.08354
13177.jpg,0.06357,0.56811,0.36832
13178.jpg,0.35047,0.33843,0.31110
13179.jpg,0.35851,0.59997,0.04151
13180.jpg,0.11802,0.69245,0.18952
13181.jpg,0.31427,0.64909,0.03664
13182.jpg,0.26560,0.67628,0.05812
13183.jpg,0.54276,0.45429,0.00295
13184.jpg,0.18657,0.43770,0.37573
13185.jpg,0.45288,0.53210,0.01502
13186.jpg,0.03609,0.46885,0.49506
13187.jpg,0.18703,0.73974,0.07323
13188.jpg,0.41644,0.57690,0.00666
13189.jpg,0.03588,0.17811,0.78601
13190.jpg,0.09989,0.63548,0.26463
13191.jpg,0.03269,0.19100,0.77632
13192.jpg,0.33322,0.61968,0.04710
13193.jpg,0.03584,0.24264,0.72153
13194.jpg,0.14861,0.77781,0.07357
13195.jpg,0.19816,0.75532,0.04652
13196.jpg,0.08061,0.67714,0.24225
13197.jpg,0.07016,0.35021,0.57963
13198.jpg,0.10891,0.66347,0.22762
13199.jpg,0.06365,0.59767,0.33869
13200.jpg,0.26308,0.65791,0.07901
13201.jpg,0.09326,0.76641,0.14033
13202.jpg,0.22437,0.60509,0.17055
13203.jpg,0.03886,0.34146,0.61968
13204.jpg,0.03800,0.34818,0.61382
13205.jpg,0.17188,0.76892,0.05920
13206.jpg,0.01898,0.15636,0.82466
13207.jpg,0.02009,0.10419,0.87572
13208.jpg,0.14619,0.38657,0.46724
13209.jpg,0.36762,0.62009,0.01229
13210.jpg,0.45241,0.49392,0.05367
13211.jpg,0.08956,0.57106,0.33938
13212.jpg,0.02981,0.32341,0.64678
13213.jpg,0.05578,0.21922,0.72500
13214.jpg,0.05481,0.22664,0.71855
13215.jpg,0.04134,0.32826,0.63041
13216.jpg,0.40198,0.58129,0.01673
13217.jpg,0.15270,0.58629,0.26100
13218.jpg,0.10808,0.54298,0.34894
13219.jpg,0.06449,0.47948,0.45604
13220.jpg,0.14750,0.77982,0.07268
13221.jpg,0.13419,0.81909,0.04673
13222.jpg,0.11814,0.75796,0.12390
13223.jpg,0.23383,0.73714,0.02903
13224.jpg,0.41343,0.54127,0.04530
13225.jpg,0.07787,0.40716,0.51496
13226.jpg,0.07048,0.46253,0.46699
13227.jpg,0.08448,0.73605,0.17948
13228.jpg,0.04264,0.17557,0.78179
13229.jpg,0.59916,0.38615,0.01470
13230.jpg,0.13382,0.52823,0.33796
13231.jpg,0.11353,0.83319,0.05328
13232.jpg,0.03590,0.38110,0.58300
13233.jpg,0.39337,0.57338,0.03325
13234.jpg,0.37016,0.61733,0.01251
13235.jpg,0.18807,0.72495,0.08698
13236.jpg,0.02419,0.30219,0.67362
13237.jpg,0.08689,0.48514,0.42797
13238.jpg,0.10335,0.74020,0.15646
13239.jpg,0.14558,0.82290,0.03152
13240.jpg,0.14219,0.67915,0.17867
13241.jpg,0.29047,0.42420,0.28533
13242.jpg,0.17098,0.73795,0.09107
13243.jpg,0.05902,0.55405,0.38694
13244.jpg,0.13012,0.82038,0.04951
13245.jpg,0.18504,0.53116,0.28380
13246.jpg,0.46380,0.51334,0.02286
13247.jpg,0.09783,0.74732,0.15485
13248.jpg,0.18245,0.78611,0.03144
13249.jpg,0.22926,0.64941,0.12133
13250.jpg,0.19882,0.76343,0.03775
13251.jpg,0.48555,0.48864,0.02581
13252.jpg,0.08846,0.63318,0.27837
13253.jpg,0.08794,0.44298,0.46908
13254.jpg,0.15765,0.33852,0.50383
13255.jpg,0.06993,0.53084,0.39923
13256.jpg,0.12179,0.72057,0.15764
13257.jpg,0.15891,0.63932,0.20177
13258.jpg,0.09241,0.56886,0.33873
13259.jpg,0.25238,0.70527,0.04235
13260.jpg,0.05440,0.30342,0.64217
13261.jpg,0.49963,0.49223,0.00814
13262.jpg,0.04505,0.40674,0.54821
13263.jpg,0.09005,0.28190,0.62805
13264.jpg,0.12598,0.41732,0.45671
13265.jpg,0.16880,0.52730,0.30380
13266.jpg,0.05847,0.50517,0.43637
13267.jpg,0.09497,0.74890,0.15613
13268.jpg,0.22388,0.67186,0.10426
13269.jpg,0.12802,0.63735,0.23463
13270.jpg,0.02265,0.25448,0.72287
13271.jpg,0.31538,0.61056,0.07405
13272.jpg,0.24116,0.68134,0.07751
13273.jpg,0.05896,0.45684,0.48420
13274.jpg,0.33194,0.55106,0.11700
13275.jpg,0.39750,0.59634,0.00616
13276.jpg,0.10422,0.57417,0.32162
13277.jpg,0.10879,0.76270,0.12851
13278.jpg,0.13767,0.76702,0.09531
13279.jpg,0.34253,0.63401,0.02346
13280.jpg,0.18441,0.78294,0.03265
13281.jpg,0.04141,0.30750,0.65109
13282.jpg,0.32215,0.66427,0.01358
13283.jpg,0.06779,0.35040,0.58181
13284.jpg,0.04979,0.17709,0.77312
13285.jpg,0.02836,0.14100,0.83064
13286.jpg,0.19095,0.76745,0.04160
13287.jpg,0.05067,0.15902,0.79031
13288.jpg,0.16093,0.61053,0.22854
13289.jpg,0.18946,0.74780,0.06274
13290.jpg,0.15286,0.68520,0.16195
13291.jpg,0.04129,0.45217,0.50655
13292.jpg,0.51546,0.47776,0.00678
13293.jpg,0.17717,0.78291,0.03992
13294.jpg,0.52460,0.46058,0.01482
13295.jpg,0.17310,0.77589,0.05101
13296.jpg,0.02662,0.28830,0.68507
13297.jpg,0.11035,0.73864,0.15101
13298.jpg,0.49053,0.44681,0.06267
13299.jpg,0.13262,0.77816,0.08923
13300.jpg,0.08293,0.60534,0.31173
13301.jpg,0.08103,0.62380,0.29518
13302.jpg,0.17769,0.73994,0.08236
13303.jpg,0.56715,0.41685,0.01599
13304.jpg,0.10571,0.79220,0.10208
13305.jpg,0.17577,0.58428,0.23995
13306.jpg,0.16013,0.65219,0.18769
13307.jpg,0.20141,0.71857,0.08002
13308.jpg,0.29283,0.66732,0.03985
13309.jpg,0.13127,0.60590,0.26283
13310.jpg,0.10026,0.62328,0.27646
13311.jpg,0.05269,0.24417,0.70314
13312.jpg,0.37227,0.57299,0.05474
13313.jpg,0.11106,0.61820,0.27074
13314.jpg,0.47632,0.51265,0.01103
13315.jpg,0.10841,0.72904,0.16255
13316.jpg,0.03981,0.27048,0.68971
13317.jpg,0.09568,0.60623,0.29809
13318.jpg,0.16193,0.75626,0.08181
13319.jpg,0.01698,0.11529,0.86773
